,lightgbm-gbdt_numerai_1_0_10-all,lightgbm-gbdt_numerai_1_0_10-baseline,lightgbm-gbdt_numerai_1_0_10-high_autocorrelation_small,lightgbm-gbdt_numerai_1_0_10-high_autocorrelation_standard,lightgbm-gbdt_numerai_1_0_10-high_calmar_small,lightgbm-gbdt_numerai_1_0_10-high_calmar_standard,lightgbm-gbdt_numerai_1_0_10-high_drawdown_small,lightgbm-gbdt_numerai_1_0_10-high_drawdown_standard,lightgbm-gbdt_numerai_1_0_10-high_kurt_small,lightgbm-gbdt_numerai_1_0_10-high_kurt_standard,lightgbm-gbdt_numerai_1_0_10-high_mean_small,lightgbm-gbdt_numerai_1_0_10-high_mean_standard,lightgbm-gbdt_numerai_1_0_10-high_sharpe_small,lightgbm-gbdt_numerai_1_0_10-high_sharpe_standard,lightgbm-gbdt_numerai_1_0_10-high_skew_small,lightgbm-gbdt_numerai_1_0_10-high_skew_standard,lightgbm-gbdt_numerai_1_0_10-high_volatility_small,lightgbm-gbdt_numerai_1_0_10-high_volatility_standard,lightgbm-gbdt_numerai_1_0_10-low_autocorrelation_small,lightgbm-gbdt_numerai_1_0_10-low_autocorrelation_standard,lightgbm-gbdt_numerai_1_0_10-low_calmar_small,lightgbm-gbdt_numerai_1_0_10-low_calmar_standard,lightgbm-gbdt_numerai_1_0_10-low_drawdown_small,lightgbm-gbdt_numerai_1_0_10-low_drawdown_standard,lightgbm-gbdt_numerai_1_0_10-low_kurt_small,lightgbm-gbdt_numerai_1_0_10-low_kurt_standard,lightgbm-gbdt_numerai_1_0_10-low_mean_small,lightgbm-gbdt_numerai_1_0_10-low_mean_standard,lightgbm-gbdt_numerai_1_0_10-low_sharpe_small,lightgbm-gbdt_numerai_1_0_10-low_sharpe_standard,lightgbm-gbdt_numerai_1_0_10-low_skew_small,lightgbm-gbdt_numerai_1_0_10-low_skew_standard,lightgbm-gbdt_numerai_1_0_10-low_volatility_small,lightgbm-gbdt_numerai_1_0_10-low_volatility_standard,lightgbm-gbdt_numerai_1_0_10-optimizer
2012-12-21,0.0124966150572315,0.062906775123987,0.034481854796132,0.0203069757127069,0.0434345600401535,0.030154020273597,0.0206547532201165,0.0192794167058415,0.0409837738458615,0.0360175870569938,0.0521953225068614,0.0293153633663847,0.0532321935890619,0.0324185649611888,0.0402509705297022,0.0242030340074634,0.0316473730895668,0.0220308499038067,0.0686984104663932,0.0660136821346033,0.0618675281022779,0.023441534295884,0.0671201087182857,0.054607530103337,0.0413055155508038,0.0291228504620099,0.0273377826329943,0.0194563461372067,0.027316877974079,0.0194502647818859,0.03809360972964,0.0302598738646501,0.0619538073308921,0.0512128035378409,0.0274506677911371
2012-12-28,0.0398086452934241,0.1002121910764966,0.0773194690715025,0.0445908028846939,0.0760659397405104,0.0592525515400898,0.0655292872294745,0.0568032461176754,0.0810391564095703,0.0600183026903213,0.0897468300976374,0.0523666611894057,0.0909405232853375,0.0594479657802082,0.0762263233271192,0.0560456372274489,0.0775660091302565,0.0522668711656243,0.1121626612461039,0.1009325911504619,0.1019670368808562,0.0589393585622256,0.1043135226013478,0.0846172062945292,0.0728887541446317,0.05576084748216,0.0703576474124002,0.0572866691361079,0.0747957471797407,0.0576316737344565,0.0855132336048395,0.0639724113745777,0.0971600737998039,0.0880255942035712,0.0648125789941565
2013-01-04,0.0306016424459269,0.0832507574025146,0.0854076210443348,0.057190930785742,0.0872203202428591,0.0741530863708224,0.0706918803386903,0.060074171948445,0.0795317416833417,0.0595225398167856,0.0980947728263584,0.0760341345137046,0.0987244350559675,0.0787713838802436,0.082525347996991,0.056588182163118,0.0895081704596678,0.0590177644685103,0.0846790174250177,0.0585515201115303,0.0864694499702809,0.0748828517285706,0.0755448490111762,0.0638751864716484,0.0734759864886135,0.0417727255754782,0.0752952688715802,0.0665557042781396,0.0724141575626674,0.0684257159059272,0.0763857540121579,0.0665886202003516,0.0773724571862319,0.074439648517139,0.0574316042640336
2013-01-11,0.0334469627765814,0.0786889276719682,0.0721476388752485,0.0560072520048323,0.0897377369221307,0.06297401571205,0.0696215046560604,0.0571809375582003,0.0628963594782537,0.0678730860852389,0.0801758325899504,0.0671209354841369,0.0885477128047213,0.0704978283438764,0.084705843634206,0.0595927018290993,0.0725812835867451,0.0557304575081324,0.0771095646653963,0.0632821418080292,0.0832424849513054,0.0748909798869859,0.0800693435960811,0.0635345245678674,0.0675743786908835,0.0651268617974942,0.0784514413191897,0.0712828482914616,0.0779324516378772,0.0700653369427827,0.065716395631785,0.0501007649946959,0.075649473695304,0.065163191075186,0.0639481785657135
2013-01-18,0.0422812540688576,0.0581320703227127,0.0590081516365387,0.0528589669248783,0.0642974854412462,0.0583384876057406,0.0683232986038689,0.0615688002401896,0.050859904267785,0.0596713233442553,0.0604437188402857,0.0581017087639414,0.0726773559834697,0.0533256503840373,0.0758372078174155,0.0524316193055665,0.0707581107101442,0.0425617606161181,0.0525437073540634,0.0416199918679297,0.0626461439703758,0.0713091943693639,0.0506238892287013,0.0498633326747609,0.0602703356238715,0.0619678871590285,0.0683118415631367,0.0681489606340604,0.0719538438612301,0.0724474513661098,0.0607238434861885,0.042201245734411,0.0527877423216597,0.0537214911413355,0.0541820641787706
2013-01-25,0.0221756619690487,0.0470541959030055,0.0537248021559036,0.0471581014573635,0.0578154719661608,0.0500410891801231,0.0599465315748482,0.0566871087801978,0.0442240557243525,0.0293102181764372,0.048162116721681,0.0522416705813668,0.0526424100197611,0.0409148937610439,0.0586395595559759,0.0449013750854374,0.057246862833545,0.0530180914678844,0.0360901944011938,0.0150126564644352,0.0473141015772462,0.0500855529824085,0.038644225349418,0.034663584609223,0.0591959223023691,0.0556810210505195,0.0567087754635148,0.0565433550465378,0.0599041402379235,0.0566857899386045,0.0525693085143088,0.0389878777874205,0.0476641598172728,0.0342025552694248,0.0469376665053554
2013-02-01,0.0114379432515651,0.0420576377616976,0.0353939646704112,0.030148733178331,0.0251091534455037,0.0303901424056342,0.0482286724381995,0.0371244037978185,0.0381352470396959,0.0226945053569064,0.0246828429067281,0.029028764813751,0.0289696630919477,0.0228434639284733,0.0410688415946603,0.0201772166605377,0.0375740585903471,0.0282550695465076,0.0241114645053444,0.0190796661904348,0.0401843537580176,0.0420061319100301,0.0240975691162057,0.0238782072396692,0.0412865360245001,0.0285083361725425,0.0500986212725595,0.0413658323785183,0.0497806947690658,0.0432767262928737,0.0388116745829682,0.0248760814516838,0.0406323411038496,0.0171161550692075,0.0393398846420944
2013-02-08,0.0139339812559822,0.0381966023204288,0.0344961472415884,0.0288789319792096,0.018819102443067,0.0249057887295118,0.0398664377363921,0.0383287446811704,0.0329724902988094,0.0159080865967537,0.0204216201754905,0.0241716631116274,0.0254101653489942,0.0195168449800148,0.0350838171072761,0.0292082265645399,0.0294904262989116,0.0243404658323183,0.0261838137045459,0.0149172478697223,0.0429041479660685,0.0344813723863857,0.0229723142405477,0.0237950889896484,0.0417469074323165,0.0282724241731385,0.0408393619514903,0.0375755964372125,0.0415481856298401,0.0394427687634545,0.0341997267090841,0.01943632201916,0.0332304962077866,0.0202022135757303,0.0392124657079823
2013-02-15,0.0411339157239479,0.0688530995832971,0.0651641032826821,0.0538001723123879,0.0407125968896118,0.0500244289532033,0.0711029750170108,0.0642543660020302,0.0628791946725364,0.0361818902166344,0.0472568479961102,0.0480288642499641,0.0548926726245644,0.0439443143892379,0.056570348282099,0.0531757010616715,0.0521022926280418,0.0526159197683609,0.0585922338276064,0.0464761199141816,0.0734030829867763,0.0541043448628259,0.0552098202380924,0.051327866719614,0.0598522978116878,0.0575825885611617,0.0656173037006107,0.0620537953019694,0.0638564022812561,0.0632215509800677,0.0717111347598427,0.047677796114358,0.06303730508419,0.0560506043263231,0.0525984961122115
2013-02-22,0.0635348016889919,0.0636736383933631,0.0751709457705037,0.0672530216737394,0.0436691849577768,0.0496996764664456,0.0778582602939818,0.0694177565389012,0.0574524779790023,0.0395239046571469,0.0473042883054064,0.0561213159800816,0.052181328219683,0.0518322013207865,0.0486756202603506,0.0630285121510906,0.0669901583670412,0.0658267105623942,0.0500421392251723,0.0481987640081994,0.0664544355433899,0.0557999563318927,0.0464116637526606,0.0462409877183114,0.0617086421674577,0.077270520154005,0.0681663791070136,0.0655818034111535,0.0626682783519111,0.0662313719627058,0.0633278431137181,0.0536193015763254,0.0687435676917215,0.0546318806521279,0.067920731495754
2013-03-01,0.0502425934425996,0.045042591020871,0.0603565524509676,0.0387573538508985,0.0447928793276557,0.0396347732102219,0.0520013252114356,0.0526701883106198,0.0409489557241124,0.0372310927933643,0.0323886945079457,0.0504607896365407,0.0434532992958638,0.0412407491049649,0.0339733513183189,0.0453779491560995,0.0412563213057219,0.0530185236108878,0.0388656177228286,0.0553829027591681,0.0478385422590573,0.0494828925056659,0.0420453128107463,0.0373083976471225,0.0471348270915121,0.0571796381131851,0.0467746272573339,0.0595645948124657,0.0435871460690376,0.0604527664056451,0.0471891444108194,0.0490337086671616,0.0435554455174964,0.0303631961094739,0.0610146633162957
2013-03-08,0.0476563959764314,0.0404506026529761,0.0537205620993452,0.0509774939889319,0.0494033553051947,0.060905672342178,0.0399612809790218,0.0376410718936722,0.045337841556832,0.0387169723348343,0.0413602089449826,0.06317495449277,0.051449441431253,0.0521831937656136,0.0386037196568172,0.048556166441067,0.0497888924250028,0.0525098983254128,0.0431457771412517,0.0449105700897676,0.0418439228993055,0.0336093868673146,0.0425429272529109,0.0389916468493757,0.0520089023065873,0.0462194106982149,0.0324481792141397,0.0390144444663792,0.0366205108292684,0.0385897469238151,0.0478628614917125,0.0571872706978677,0.0422176935071118,0.0219031782395506,0.0464221991784954
2013-03-15,0.0239847211064236,0.054694093346403,0.0503719091835333,0.0301499094426223,0.0343234916987317,0.0405452814688065,0.0324469084681916,0.0383714952108713,0.0461053258576144,0.0270865160824777,0.0355295936353807,0.0413773771462412,0.0536633462627998,0.0389209477152841,0.0419912570062559,0.0189348176152206,0.0349182617498814,0.0310005689343829,0.0498537603660232,0.0369076838518146,0.0576121607670213,0.0337625733089999,0.0441379255354208,0.0382670282557428,0.0566315545749788,0.0310611743282118,0.0338215407192118,0.0344943879894384,0.0336657502774174,0.033224586689906,0.0412254086662198,0.0297780871615638,0.0507169777321808,0.0436680062355223,0.0378760961658194
2013-03-22,0.0145320922734958,0.0621481007592699,0.0418621601109367,0.025217351833593,0.0365064277899673,0.0367774579720899,0.0345043961877436,0.0408771788878747,0.0480723980027224,0.0297964608199881,0.0412407514918849,0.0406657057099373,0.0675138199442799,0.039981075040289,0.0499133508151654,0.0316856089927409,0.0273256697817472,0.0263449033620583,0.0566409100079193,0.0388973208164399,0.0610924753791979,0.0381305931071764,0.0582740546888363,0.0429488463719149,0.0509014473276771,0.0355185145297762,0.0286843024864507,0.0374201238603278,0.035765172153263,0.0378513165706282,0.0318014244593409,0.0078105804073207,0.0586515544692098,0.042441603948578,0.0330378278662245
2013-03-29,0.0342830840606476,0.0714769205652932,0.0575004995239185,0.0414559203261979,0.059646679454228,0.056612904482846,0.0521484038692078,0.051247271723222,0.0629085729367842,0.0621772034037653,0.0676679629169123,0.0514366082581582,0.0757287600912355,0.0530981964193414,0.0672726428666737,0.0510204337489991,0.0532403360209311,0.0509392111195192,0.0600359626874107,0.0580864366460444,0.0657952690926216,0.0459173110643831,0.0734067807309031,0.0596876566366683,0.0675205182336674,0.0464661126149225,0.0460910982220539,0.0484039308898773,0.0522395049265973,0.0478809230122132,0.0565647928802488,0.0292705136318706,0.0681227364684593,0.0498416080184404,0.0486384520858078
2013-04-05,0.0617214490094193,0.1103883524304965,0.0823590098175982,0.0622785914614538,0.08597024634455,0.071940154838519,0.0860261061527716,0.0749831497333011,0.0833985117210836,0.0721528587988155,0.0792392304307329,0.0704026454591295,0.1020116548541042,0.0693857058234599,0.0903789862572845,0.0755346516183815,0.0809588755366039,0.0720838983189589,0.0860255602914534,0.0729585501043701,0.0995754757913059,0.0808076719514828,0.1079702770027723,0.0846807399573626,0.0995940350761222,0.0696857475946567,0.0786129455450692,0.0813728203695164,0.0815886175439491,0.0803893602280253,0.083333918131772,0.0462237183727191,0.1009696055978008,0.0758867321685731,0.0877120898106914
2013-04-12,0.0498467731186269,0.0890259381720386,0.0623740798290839,0.0455214631087269,0.0650914294158024,0.0561182365154455,0.0745824462364677,0.0609866168591659,0.0701176452511917,0.0543693320858945,0.0588528408452117,0.0600116330625277,0.0841304945236279,0.059439320479963,0.0677855305066248,0.0514683557073725,0.0588935257130297,0.0605792232943634,0.0906230002603325,0.0677208706274141,0.0836124889744453,0.0581793609797247,0.0921419625351621,0.0731475781303868,0.059156342693979,0.0553266978817365,0.0655026371869627,0.0625778674259222,0.0662758313043788,0.0595114271430154,0.0692966827398644,0.036432935873261,0.0824891143875959,0.0701861193367604,0.0586136356179069
2013-04-19,0.0524840015167715,0.0762851885449109,0.0564447680999962,0.0504893899369736,0.050773248704998,0.0440739343311318,0.0582790684079397,0.0555774611419042,0.0522998291405066,0.0594130894886649,0.04669423709325,0.047182064116754,0.0648049920897562,0.0458900295001548,0.0502688072828675,0.0319549677754897,0.054294263971383,0.0542058895106033,0.0705189312259286,0.0558812925380649,0.0695542356120574,0.0599261916079518,0.0725361666676861,0.0606869189663435,0.0610708176239706,0.0545404752191152,0.0594213966879782,0.0601950267176437,0.0576954434689506,0.0584354912035198,0.0497253043490723,0.0455335269253694,0.0738289082799717,0.0663994441111435,0.0556971201618
2013-04-26,0.0362999380080124,0.0545359529675706,0.0448148079030783,0.0330971521133272,0.0397777785586537,0.0366046447201331,0.0408665365718135,0.033249960255525,0.0400260917897253,0.027389404173327,0.0305057807018884,0.0339537872819102,0.0565788518788538,0.0285200025111361,0.0348100586215832,0.0245691843775014,0.0339359596653204,0.0366775924165871,0.0419403775996635,0.0202287054812621,0.0552274093926777,0.0492504280592813,0.0602014963356731,0.037682124037083,0.0351566056583534,0.042117926107741,0.0474760344652361,0.0364956779615896,0.0504934495302789,0.0367505401130411,0.0345177220924023,0.0323978729483169,0.0525963806300495,0.0425643441803048,0.0400004418515706
2013-05-03,0.0492540255271649,0.0493042262831459,0.0605106233608938,0.0500880008625868,0.0422504320091574,0.0360590423021736,0.054100438830205,0.0487214328641985,0.0316597549340901,0.0466122939468703,0.0342210578250785,0.040242593655765,0.0403246417146544,0.0378792137138518,0.0393010202080275,0.0398793150792349,0.0441931357193086,0.0609870778783042,0.0446541162607005,0.0323299940116406,0.0475216599328946,0.0495489307212871,0.0508581010644436,0.0274628887639245,0.0517437162965789,0.0559956410325781,0.0457630245653834,0.0572072893408266,0.045615122143438,0.0546326716332639,0.0495523493904075,0.0376057201842205,0.0443734255329209,0.0359708766248582,0.0460284212470981
2013-05-10,0.0272199547572473,0.0334729036144481,0.0459393214918033,0.0412531524461866,0.0368503779229542,0.0271026757662228,0.0292502358921408,0.0262234398046365,0.0296116975848424,0.0454078230856711,0.0337209181594162,0.030631026687683,0.027284832496963,0.0287087562952831,0.0499029236231142,0.0425286060324651,0.040744468190284,0.0542869834137363,0.0317200458900532,0.0425779772794465,0.0380573890585436,0.0356191267527457,0.035783459928619,0.0198500930553149,0.0463369650008848,0.0251568782813986,0.0392512107635315,0.034001995619668,0.0407027610718953,0.0331272155467984,0.0419523705036167,0.0412665201123368,0.0260170430392773,0.0306025089998958,0.0331594761811076
2013-05-17,0.0214481170245237,0.0493475326074128,0.0483463953096696,0.0297808072296236,0.046539733594238,0.028960904452695,0.0372612884648092,0.0325151182007877,0.0544893646539359,0.0480835081019123,0.0440528667605578,0.0347130043631452,0.0417241582672637,0.0344234911721579,0.0519971726236097,0.0413948836079862,0.0275341067646778,0.0432693528273769,0.0317511299886422,0.0346246060988216,0.0423954880577689,0.0239910759295417,0.044145702688753,0.0376981320963358,0.0417497192111645,0.023631625155937,0.0341861649083013,0.026687933017629,0.0424837088155376,0.0254105958488094,0.0496404180946467,0.0372050188869165,0.0443466401088619,0.0313455275107721,0.0171260099200784
2013-05-24,0.0220202766931667,0.0650019633418462,0.058956773150693,0.0406811978443676,0.0695624739163507,0.0400123287468843,0.0502951816725757,0.0434806169069574,0.0573699207170576,0.0493882583766182,0.0574108253101583,0.0453553814980396,0.0464610344051129,0.0452986768475181,0.0631227216239939,0.0471576413811794,0.0601995354449406,0.040629759879653,0.048405670361234,0.0426756917594612,0.0582419083304957,0.0336668501304721,0.0579281894125948,0.041319695720364,0.0611963435120036,0.0293041031641847,0.0485552442381516,0.0374946773749666,0.053816663359299,0.0386614238374006,0.0525128075096907,0.0384569008718972,0.0593235100390506,0.0516676799938681,0.037949894584881
2013-05-31,0.0151197866084951,0.0579229989508012,0.0535735928022953,0.0321221373869912,0.053889951656033,0.022015916410183,0.0443514503816728,0.0424002772063651,0.0349336093605478,0.0294193477145238,0.0447919924157474,0.0271125350482938,0.0412704744848319,0.0283399228505456,0.0531853662356817,0.0442919129136531,0.0662045194865771,0.0362152502401667,0.0334770551503266,0.0341346094938694,0.052393588369562,0.0498093451940687,0.035874759335782,0.0222630497463712,0.0471946286991452,0.019558674756708,0.056393343654541,0.041543677481573,0.0560398179198798,0.0442239204205892,0.0397756965155567,0.021691102531401,0.0569885421883827,0.0194506970410391,0.0320123982077715
2013-06-07,0.0327331594134904,0.0596258776874443,0.0557772273930013,0.0559459604775773,0.0577767850448439,0.0383714213243486,0.0534991542521827,0.0596079626101954,0.0446272533847168,0.0515622537604076,0.0469118569901057,0.0361657127909319,0.0463426475782253,0.0369175987117414,0.0789940879350644,0.0571410354939624,0.0633793941491286,0.0468947365829887,0.0396517453782339,0.0141619301675831,0.0610879070810844,0.0548050706672224,0.0448939434378489,0.0422653431987375,0.0495806990108941,0.0405910732821183,0.060212648329607,0.0536075246642431,0.0571530374288485,0.0570924982572904,0.0510512890325336,0.0328129369806748,0.0560155011003001,0.0349143345800074,0.0443106141025731
2013-06-14,0.0471418884282935,0.0621271102220874,0.0470978066672752,0.0555291544581614,0.0503299951445168,0.0338908755163996,0.0482195808357679,0.0592741489053129,0.0503049325303895,0.0323810752015245,0.0435318054997422,0.0335453313897081,0.0546784475701237,0.0339781502932543,0.0672499259159984,0.0535668050967038,0.0628090439914822,0.0429862937071414,0.0371763887045503,0.0187109300618844,0.0568213899525272,0.056043737918435,0.055886963268362,0.0415401275472845,0.0451052399696357,0.0410388752647383,0.0505854205097717,0.0508141835195721,0.0602768312194418,0.0507197987812628,0.0484918923594775,0.0347342946939464,0.0576788513039467,0.0423981221458132,0.0454827789228727
2013-06-21,0.036300921779396,0.0530579230990462,0.0415375069749685,0.0425582307198861,0.0466174712869283,0.03891186717326,0.0350201786956661,0.0361425088948267,0.0500969995444888,0.042199651328457,0.0477661439001519,0.0343582135422733,0.0498351882047197,0.0355321533689859,0.048142464101052,0.0240296576283313,0.0446007534102952,0.0290736027210621,0.0331699377079073,0.0308005540430021,0.0544870434881317,0.0552070694725206,0.0549929253581989,0.0380361163057367,0.031731856940182,0.0381703371773911,0.0383231948589948,0.0458470900756572,0.0460628469908399,0.0466941689278737,0.0493990151718669,0.0484958466897068,0.0500434187158844,0.0501846283912698,0.0206076526014799
2013-06-28,0.0342043112237275,0.0480011932349924,0.0372482832574707,0.0443445618964983,0.0466455785523708,0.0476271447483313,0.0408318773790781,0.0405099477760685,0.0467122335803067,0.0279695842755736,0.0521224591057747,0.041422199833936,0.0478088506090608,0.0460455060269372,0.0376108086088775,0.0331828583754118,0.0437962533821213,0.0299289939132746,0.033539888232494,0.0331690310025953,0.0461201383853442,0.050651971188944,0.0396574370597287,0.0403319646695588,0.042571467243799,0.04060904394792,0.0414147543254963,0.0467109926622335,0.0423684885018133,0.0478755056369967,0.0490914280747956,0.0378198146672191,0.0422880061010609,0.0332303678102172,0.042640426833871
2013-07-05,0.0360232669928965,0.0432396945408174,0.0311727194230967,0.035991601801014,0.0369198642768619,0.0415566280650021,0.0337682154825914,0.0275341964354066,0.0273524277372524,0.0316987814782935,0.0341872107011469,0.0394387340709172,0.034190709617377,0.0430231988028522,0.0256958658481074,0.0238213214778266,0.0308396225979903,0.0293777753970509,0.019443302544903,0.0335024727949146,0.0397860015067555,0.0425256529149307,0.0320185824217255,0.0270058600846601,0.0427432855044434,0.0340862669679083,0.0356513321976359,0.0398622778805718,0.0379968306924894,0.0416488245076654,0.0389889483895367,0.0451211489744254,0.0333740625692696,0.0329412466316052,0.0413606887561159
2013-07-12,0.0534156338454317,0.0350707110147522,0.0254202841567786,0.0627550401227384,0.0473808187702196,0.0531336397172998,0.0494184594353175,0.0429809715221179,0.043864072285201,0.0504751897707438,0.0426681920088188,0.0467322146838676,0.0452422020417733,0.0504651625310036,0.0328849484356438,0.0431197696301005,0.0509281747239188,0.0469957375808992,0.0270788247931027,0.0382241897225629,0.0276845052567073,0.0474835539984348,0.0301846303652604,0.0420336612414003,0.0435651901743488,0.0435460152773018,0.04758206723097,0.0423082668770921,0.0506143397116997,0.0436385473492901,0.0511368116771093,0.0533725343061975,0.018102334227796,0.0406930016964888,0.0611784765692025
2013-07-19,0.0506265247890759,0.0145714993883764,0.0094766290372443,0.0512294337221818,0.0360692508405917,0.0406157426728798,0.0296325437892479,0.0309098396443248,0.0264616959048241,0.0336286375451148,0.0336079141969917,0.0421894877790731,0.0254931428124621,0.0379584123300819,0.0197227440897532,0.0400149411989051,0.0390412950803094,0.0462754997912029,0.0126887479963198,0.0242546593297174,0.0111269451585364,0.0341047476871625,0.0102737754536053,0.0369196106000146,0.0320455844944255,0.0387912099300785,0.025765180661976,0.0316262001273247,0.0224756125798302,0.031404916918553,0.0327039898513186,0.0439536066934479,0.0029672146458754,0.0102930938289743,0.0582198756602378
2013-07-26,0.0304331659498827,-0.0020169425476696,0.0066183206516552,0.0284713292136369,0.0201147589889386,0.0240656777525436,0.0206313648636654,0.0258193956198963,0.0044937152730151,0.0330168984278037,0.0169787380937357,0.0227420839326412,-0.0012165461922369,0.0240314014185621,0.0017874668731191,0.0323257469138785,0.0224571509204152,0.0203121555174579,0.0018755306850409,0.0221604409113853,-0.0077285223205136,0.0208306949289734,0.0013112894948833,0.0239067761837266,0.0040078702108358,0.0259979841087437,0.0067640390150947,0.0211581657505509,0.0071022321770458,0.0218974799081218,0.0161717501485601,0.0225446874041219,-0.0059218958555791,0.0193982957206887,0.0418436696443
